学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
MATHEMATICS,CHINA UNIVERSITY OF GEOSCIENCES,324,676,6073,8.980
MATHEMATICS,DONGHUA UNIVERSITY,347,603,5824,9.660
MATHEMATICS,INSTITUTE OF APPLIED PHYSICS & COMPUTATIONAL MATHEMATICS - CHINA,349,801,5795,7.230
MATHEMATICS,HUAIYIN NORMAL UNIVERSITY,351,484,5783,11.950
MATHEMATICS,BEIJING UNIVERSITY OF TECHNOLOGY,353,1162,5743,4.940
MATHEMATICS,JIANGSU UNIVERSITY,356,802,5703,7.110
MATHEMATICS,SOUTHERN UNIVERSITY OF SCIENCE & TECHNOLOGY,364,851,5647,6.640
MATHEMATICS,GUIZHOU UNIVERSITY,367,654,5605,8.570
MATHEMATICS,CIVIL AVIATION UNIVERSITY OF CHINA,373,461,5514,11.960
MATHEMATICS,SHANXI UNIVERSITY,381,875,5400,6.170
MATHEMATICS,HENAN NORMAL UNIVERSITY,383,1124,5389,4.790
MATHEMATICS,NORTHWEST NORMAL UNIVERSITY - CHINA,388,1186,5311,4.480
