学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
ENVIRONMENT ECOLOGY,"INSTITUTE OF SUBTROPICAL AGRICULTURE, CAS",882,571,18027,31.570
ENVIRONMENT ECOLOGY,CENTRAL SOUTH UNIVERSITY OF FORESTRY & TECHNOLOGY,885,819,17924,21.890
ENVIRONMENT ECOLOGY,HENAN NORMAL UNIVERSITY,887,811,17910,22.080
ENVIRONMENT ECOLOGY,"INSTITUTE OF ECO-ENVIRONMENTAL & SOIL SCIENCES, GUANGDONG ACADEMY OF SCIENCES",889,555,17851,32.160
ENVIRONMENT ECOLOGY,NANJING TECH UNIVERSITY,894,925,17809,19.250
ENVIRONMENT ECOLOGY,"AGRO-ENVIRONMENTAL PROTECTION INSTITUTE, CAAS",901,625,17658,28.250
ENVIRONMENT ECOLOGY,"INSTITUTE OF ZOOLOGY, CAS",903,740,17652,23.850
ENVIRONMENT ECOLOGY,"INSTITUTE OF OCEANOLOGY, CAS",908,1252,17520,13.990
ENVIRONMENT ECOLOGY,UNIVERSITY OF ELECTRONIC SCIENCE & TECHNOLOGY OF CHINA,919,615,17261,28.070
ENVIRONMENT ECOLOGY,"SOUTH CHINA SEA INSTITUTE OF OCEANOLOGY, CAS",932,910,16928,18.600
ENVIRONMENT ECOLOGY,HENAN AGRICULTURAL UNIVERSITY,940,864,16819,19.470
ENVIRONMENT ECOLOGY,HEFEI UNIVERSITY OF TECHNOLOGY,956,1134,16456,14.510
ENVIRONMENT ECOLOGY,NANJING MEDICAL UNIVERSITY,966,875,16206,18.520
ENVIRONMENT ECOLOGY,NORTHEASTERN UNIVERSITY - CHINA,967,1170,16143,13.800
ENVIRONMENT ECOLOGY,SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA,995,724,15547,21.470
ENVIRONMENT ECOLOGY,SHANDONG NORMAL UNIVERSITY,1000,867,15423,17.790
ENVIRONMENT ECOLOGY,SOUTHERN MARINE SCIENCE & ENGINEERING GUANGDONG LABORATORY (ZHUHAI),1004,1076,15373,14.290
ENVIRONMENT ECOLOGY,ZHEJIANG GONGSHANG UNIVERSITY,1008,748,15294,20.450
ENVIRONMENT ECOLOGY,FOSHAN UNIVERSITY,1019,449,15071,33.570
ENVIRONMENT ECOLOGY,SUZHOU UNIVERSITY OF SCIENCE & TECHNOLOGY,1026,988,14971,15.150
ENVIRONMENT ECOLOGY,UNIVERSITY OF SHANGHAI FOR SCIENCE & TECHNOLOGY,1030,714,14943,20.930
ENVIRONMENT ECOLOGY,ANHUI MEDICAL UNIVERSITY,1034,875,14863,16.990
ENVIRONMENT ECOLOGY,XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY,1038,900,14788,16.430
ENVIRONMENT ECOLOGY,ANHUI AGRICULTURAL UNIVERSITY,1042,799,14667,18.360
ENVIRONMENT ECOLOGY,SOUTHWEST JIAOTONG UNIVERSITY,1043,995,14646,14.720
ENVIRONMENT ECOLOGY,JIANGHAN UNIVERSITY,1047,570,14583,25.580
ENVIRONMENT ECOLOGY,SHENYANG AGRICULTURAL UNIVERSITY,1048,828,14574,17.600
ENVIRONMENT ECOLOGY,INNER MONGOLIA UNIVERSITY,1066,767,14288,18.630
ENVIRONMENT ECOLOGY,"KUNMING INSTITUTE OF BOTANY, CAS",1068,570,14272,25.040
ENVIRONMENT ECOLOGY,"CHENGDU INSTITUTE OF BIOLOGY, CAS",1069,651,14242,21.880
ENVIRONMENT ECOLOGY,"INSTITUTE OF ENVIRONMENT & SUSTAINABLE DEVELOPMENT IN AGRICULTURE, CAAS",1082,619,14054,22.700
ENVIRONMENT ECOLOGY,BEIJING JIAOTONG UNIVERSITY,1089,917,13978,15.240
ENVIRONMENT ECOLOGY,JIANGSU ACADEMY OF AGRICULTURAL SCIENCES,1091,551,13929,25.280
ENVIRONMENT ECOLOGY,"CHONGQING INSTITUTE OF GREEN & INTELLIGENT TECHNOLOGY, CAS",1103,503,13723,27.280
ENVIRONMENT ECOLOGY,"FIRST INSTITUTE OF OCEANOGRAPHY, MINISTRY OF NATURAL RESOURCES",1106,779,13704,17.590
ENVIRONMENT ECOLOGY,SOUTHERN MARINE SCIENCE & ENGINEERING GUANGDONG LABORATORY (GUANGZHOU),1117,825,13521,16.390
ENVIRONMENT ECOLOGY,"COLD & ARID REGIONS ENVIRONMENTAL & ENGINEERING RESEARCH INSTITUTE, CAS",1119,484,13508,27.910
ENVIRONMENT ECOLOGY,ZHEJIANG ACADEMY OF AGRICULTURAL SCIENCES,1121,564,13487,23.910
ENVIRONMENT ECOLOGY,CHINESE ACADEMY OF MEDICAL SCIENCES - PEKING UNION MEDICAL COLLEGE,1129,756,13313,17.610
ENVIRONMENT ECOLOGY,QILU UNIVERSITY OF TECHNOLOGY,1150,661,13053,19.750
ENVIRONMENT ECOLOGY,GUILIN UNIVERSITY OF TECHNOLOGY,1157,932,12968,13.910
ENVIRONMENT ECOLOGY,NANJING UNIVERSITY OF AERONAUTICS & ASTRONAUTICS,1162,675,12861,19.050
ENVIRONMENT ECOLOGY,HUNAN NORMAL UNIVERSITY,1173,589,12643,21.470
ENVIRONMENT ECOLOGY,BEIJING UNIVERSITY OF CIVIL ENGINEERING & ARCHITECTURE,1174,772,12610,16.330
ENVIRONMENT ECOLOGY,CHINESE ACADEMY OF ENVIRONMENTAL PLANNING,1175,542,12596,23.240
ENVIRONMENT ECOLOGY,NANJING HYDRAULIC RESEARCH INSTITUTE,1183,907,12482,13.760
ENVIRONMENT ECOLOGY,UNIVERSITY OF JINAN,1184,712,12473,17.520
ENVIRONMENT ECOLOGY,CAPITAL MEDICAL UNIVERSITY,1185,689,12464,18.090
ENVIRONMENT ECOLOGY,"HEFEI INSTITUTES OF PHYSICAL SCIENCE, CAS",1187,474,12428,26.220
ENVIRONMENT ECOLOGY,DONGGUAN UNIVERSITY OF TECHNOLOGY,1203,449,12121,27.000
ENVIRONMENT ECOLOGY,"INSTITUTE OF HIGH ENERGY PHYSICS, CAS",1208,252,12038,47.770
ENVIRONMENT ECOLOGY,GUIZHOU NORMAL UNIVERSITY,1214,742,11980,16.150
