学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
AGRICULTURAL SCIENCES,JIANGSU OCEAN UNIVERSITY,1267,231,3989,17.270
AGRICULTURAL SCIENCES,TIANJIN AGRICULTURAL UNIVERSITY,1269,353,3970,11.250
AGRICULTURAL SCIENCES,"INSTITUTE OF CHEMICAL INDUSTRY OF FOREST PRODUCTS, CAF",1288,203,3892,19.170
AGRICULTURAL SCIENCES,"FARMLAND IRRIGATION RESEARCH INSTITUTE, CAAS",1311,177,3780,21.360
AGRICULTURAL SCIENCES,"UNIVERSITY OF SCIENCE & TECHNOLOGY OF CHINA, CAS",1312,293,3779,12.900
AGRICULTURAL SCIENCES,GUIZHOU ACADEMY OF AGRICULTURAL SCIENCES,1321,362,3742,10.340
AGRICULTURAL SCIENCES,CHINESE ACADEMY OF INSPECTION & QUARANTINE,1325,254,3721,14.650
AGRICULTURAL SCIENCES,SHENYANG NORMAL UNIVERSITY,1326,200,3716,18.580
AGRICULTURAL SCIENCES,HEBEI UNIVERSITY OF SCIENCE & TECHNOLOGY,1332,229,3693,16.130
AGRICULTURAL SCIENCES,XI'AN UNIVERSITY OF SCIENCE & TECHNOLOGY,1334,94,3691,39.270
AGRICULTURAL SCIENCES,HEBEI NORMAL UNIVERSITY OF SCIENCE & TECHNOLOGY,1346,227,3655,16.100
AGRICULTURAL SCIENCES,LIAONING ACADEMY OF AGRICULTURAL SCIENCES,1365,333,3604,10.820
