学科名称,大学名称,排名,论文数,引用次数,每篇论文引用次数
ENGINEERING,NANJING FORESTRY UNIVERSITY,230,3874,73720,19.030
ENGINEERING,YANSHAN UNIVERSITY,234,5999,72937,12.160
ENGINEERING,KUNMING UNIVERSITY OF SCIENCE & TECHNOLOGY,244,4875,71108,14.590
ENGINEERING,"INSTITUTE OF AUTOMATION, CAS",245,3197,70816,22.150
ENGINEERING,JIANGNAN UNIVERSITY,249,4192,69845,16.660
ENGINEERING,NANJING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,253,5278,68644,13.010
ENGINEERING,NANJING UNIVERSITY OF INFORMATION SCIENCE & TECHNOLOGY,256,4152,68122,16.410
ENGINEERING,DONGHUA UNIVERSITY,274,3441,64378,18.710
ENGINEERING,CHANGSHA UNIVERSITY OF SCIENCE & TECHNOLOGY,275,4145,64191,15.490
ENGINEERING,JINAN UNIVERSITY,282,3224,62818,19.480
ENGINEERING,XI'AN UNIVERSITY OF TECHNOLOGY,286,4959,62549,12.610
ENGINEERING,QINGDAO UNIVERSITY OF SCIENCE & TECHNOLOGY,291,2978,61283,20.580
ENGINEERING,OCEAN UNIVERSITY OF CHINA,296,3787,60272,15.920
ENGINEERING,HANGZHOU DIANZI UNIVERSITY,297,5179,60261,11.640
ENGINEERING,YANGZHOU UNIVERSITY,304,3336,58088,17.410
ENGINEERING,NORTHWEST A&F UNIVERSITY - CHINA,312,2197,56593,25.760
ENGINEERING,NANCHANG UNIVERSITY,313,2937,56505,19.240
ENGINEERING,CHINA AGRICULTURAL UNIVERSITY,314,2955,56161,19.010
ENGINEERING,EAST CHINA NORMAL UNIVERSITY,317,2567,55450,21.600
ENGINEERING,HENAN POLYTECHNIC UNIVERSITY,323,3705,54744,14.780
ENGINEERING,SHANGHAI MARITIME UNIVERSITY,327,3431,54243,15.810
ENGINEERING,SOUTHWEST UNIVERSITY - CHINA,328,2981,54095,18.150
ENGINEERING,LANZHOU UNIVERSITY,329,2774,54002,19.470
ENGINEERING,NINGBO UNIVERSITY,334,4015,53140,13.240
