iter	Passed	Remaining
1669	15488	58708
1670	15498	58701
1671	15507	58692
1672	15517	58685
1673	15528	58683
1674	15539	58677
1675	15548	58669
1676	15558	58663
1677	15569	58658
1678	15579	58653
1679	15589	58645
1680	15598	58637
1681	15607	58626
1682	15617	58617
1683	15627	58611
1684	15636	58603
1685	15645	58593
1686	15655	58585
1687	15664	58576
1688	15674	58567
1689	15684	58559
1690	15693	58552
1691	15702	58542
1692	15712	58532
1693	15721	58523
1694	15730	58512
1695	15739	58503
1696	15748	58494
1697	15758	58484
1698	15766	58473
1699	15775	58462
1700	15783	58449
1701	15792	58439
1702	15802	58432
1703	15812	58423
1704	15822	58419
1705	15832	58412
1706	15841	58401
1707	15850	58390
1708	15860	58382
1709	15868	58371
1710	15878	58363
1711	15888	58356
1712	15898	58349
1713	15907	58339
1714	15915	58327
1715	15924	58316
1716	15934	58309
1717	15943	58298
1718	15952	58287
1719	15960	58275
1720	15969	58264
1721	15978	58253
1722	15986	58240
1723	15996	58231
1724	16005	58221
1725	16013	58209
1726	16021	58194
1727	16029	58181
1728	16037	58167
1729	16045	58152
1730	16054	58142
1731	16062	58129
1732	16070	58116
1733	16079	58104
1734	16087	58089
1735	16095	58076
1736	16103	58063
1737	16112	58052
1738	16120	58039
1739	16128	58026
1740	16137	58014
1741	16144	57998
1742	16153	57986
1743	16161	57975
1744	16170	57961
1745	16178	57949
1746	16186	57936
1747	16196	57930
1748	16204	57917
1749	16214	57907
1750	16222	57894
1751	16230	57880
1752	16239	57869
1753	16247	57857
1754	16255	57844
1755	16263	57830
1756	16271	57816
1757	16280	57805
1758	16289	57794
1759	16298	57784
1760	16308	57780
1761	16318	57770
1762	16328	57765
1763	16337	57757
1764	16347	57749
1765	16357	57741
1766	16366	57730
1767	16375	57720
1768	16384	57710
1769	16393	57701
1770	16403	57692
1771	16411	57681
1772	16419	57668
1773	16428	57657
1774	16436	57644
1775	16445	57634
1776	16454	57622
1777	16462	57610
1778	16471	57600
1779	16481	57592
1780	16490	57581
1781	16499	57571
1782	16508	57563
1783	16517	57553
1784	16526	57541
1785	16535	57531
1786	16543	57519
1787	16552	57506
1788	16561	57497
1789	16569	57484
1790	16578	57475
1791	16588	57465
1792	16597	57456
1793	16606	57447
1794	16615	57437
1795	16625	57429
1796	16635	57423
1797	16645	57415
1798	16654	57405
1799	16663	57396
1800	16673	57388
1801	16682	57378
1802	16691	57370
1803	16702	57364
1804	16711	57357
1805	16721	57348
1806	16729	57336
1807	16739	57329
1808	16748	57320
1809	16757	57309
1810	16766	57298
1811	16774	57286
1812	16783	57273
1813	16791	57261
1814	16799	57246
1815	16807	57234
1816	16815	57222
1817	16824	57210
1818	16832	57198
1819	16841	57186
1820	16850	57177
1821	16860	57170
1822	16868	57156
1823	16877	57144
1824	16885	57131
1825	16893	57118
1826	16901	57106
1827	16909	57092
1828	16917	57078
1829	16925	57066
1830	16934	57056
1831	16943	57044
1832	16951	57031
1833	16959	57018
1834	16967	57004
1835	16975	56992
1836	16984	56981
1837	16992	56967
1838	17000	56953
1839	17008	56940
1840	17016	56928
1841	17024	56915
1842	17034	56906
1843	17042	56894
1844	17050	56881
1845	17059	56871
1846	17067	56859
1847	17076	56849
1848	17086	56842
1849	17096	56834
1850	17107	56830
1851	17151	56936
1852	17161	56930
1853	17170	56921
1854	17179	56910
1855	17189	56902
1856	17200	56898
1857	17210	56892
1858	17220	56887
1859	17230	56878
1860	17240	56872
1861	17250	56865
1862	17260	56858
1863	17269	56849
1864	17279	56842
1865	17289	56835
1866	17300	56831
1867	17310	56823
1868	17319	56815
1869	17330	56809
1870	17341	56806
1871	17351	56800
1872	17361	56792
1873	17370	56783
1874	17381	56779
1875	17391	56773
1876	17402	56767
1877	17412	56762
1878	17422	56754
1879	17431	56745
1880	17441	56739
1881	17452	56733
1882	17461	56725
1883	17472	56719
1884	17481	56711
1885	17491	56704
1886	17501	56698
1887	17511	56689
1888	17520	56679
1889	17530	56671
1890	17540	56665
1891	17550	56657
1892	17559	56648
1893	17568	56639
1894	17578	56630
1895	17587	56621
1896	17597	56615
1897	17607	56607
1898	17617	56599
1899	17626	56589
1900	17635	56580
1901	17645	56574
1902	17659	56579
1903	17671	56578
1904	17681	56572
1905	17692	56568
1906	17703	56563
1907	17713	56558
1908	17724	56553
1909	17734	56547
1910	17744	56538
1911	17754	56531
1912	17763	56523
1913	17773	56515
1914	17783	56507
1915	17793	56501
1916	17803	56492
1917	17812	56485
1918	17822	56475
1919	17830	56464
1920	17840	56455
1921	17849	56446
1922	17859	56438
1923	17868	56428
1924	17877	56417
1925	17886	56407
1926	17895	56399
1927	17906	56393
1928	17916	56387
1929	17926	56379
1930	17936	56372
1931	17945	56362
1932	17954	56351
1933	17963	56342
1934	17972	56333
1935	17982	56324
1936	17992	56319
1937	18001	56309
1938	18010	56298
1939	18021	56293
1940	18030	56284
1941	18040	56275
1942	18050	56268
1943	18059	56259
1944	18068	56248
1945	18078	56242
1946	18087	56231
1947	18096	56220
1948	18105	56210
1949	18113	56199
1950	18123	56191
1951	18133	56183
1952	18142	56175
1953	18152	56167
1954	18162	56158
1955	18173	56157
1956	18184	56151
1957	18194	56146
1958	18204	56138
1959	18214	56131
1960	18225	56125
1961	18236	56122
1962	18248	56122
1963	18259	56116
1964	18268	56108
1965	18278	56100
1966	18287	56090
1967	18297	56081
1968	18307	56075
1969	18318	56070
1970	18329	56065
1971	18338	56056
1972	18347	56046
1973	18357	56038
1974	18366	56028
1975	18376	56021
1976	18385	56012
1977	18394	56002
1978	18403	55991
1979	18413	55985
1980	18424	55978
1981	18434	55971
1982	18444	55965
1983	18454	55958
1984	18464	55950
1985	18474	55944
1986	18484	55938
1987	18495	55931
1988	18505	55925
1989	18517	55923
1990	18528	55919
1991	18539	55916
1992	18550	55911
1993	18561	55907
1994	18572	55904
1995	18584	55903
1996	18597	55904
1997	18607	55897
1998	18617	55888
1999	18628	55884
2000	18638	55878
2001	18648	55871
2002	18659	55867
2003	18671	55864
2004	18681	55859
2005	18694	55860
2006	18705	55855
2007	18715	55848
2008	18727	55846
2009	18737	55840
2010	18747	55832
2011	18757	55826
2012	18766	55816
2013	18776	55807
2014	18785	55797
2015	18795	55788
2016	18804	55779
2017	18813	55770
2018	18822	55759
2019	18831	55748
2020	18841	55739
2021	18850	55729
2022	18858	55719
2023	18867	55708
2024	18876	55697
2025	18885	55687
2026	18894	55676
2027	18903	55665
2028	18911	55654
2029	18920	55643
2030	18929	55632
2031	18937	55620
2032	18946	55608
2033	18954	55596
2034	18963	55585
2035	18971	55574
2036	18979	55560
2037	18988	55548
2038	18996	55535
2039	19005	55524
2040	19013	55513
2041	19021	55500
2042	19030	55488
2043	19038	55475
2044	19046	55462
2045	19054	55450
2046	19062	55436
2047	19070	55423
2048	19080	55416
2049	19088	55404
2050	19096	55390
2051	19105	55378
2052	19113	55366
2053	19121	55353
2054	19129	55339
2055	19138	55329
2056	19146	55317
2057	19155	55306
2058	19165	55299
2059	19174	55289
2060	19183	55278
2061	19191	55267
2062	19200	55257
2063	19209	55246
2064	19218	55236
2065	19227	55225
2066	19236	55214
2067	19244	55201
2068	19252	55190
2069	19261	55179
2070	19270	55169
2071	19280	55160
2072	19290	55153
2073	19300	55145
2074	19309	55136
2075	19319	55128
2076	19328	55120
2077	19338	55111
2078	19348	55104
2079	19357	55095
2080	19368	55089
2081	19378	55081
2082	19387	55072
2083	19396	55062
2084	19406	55053
2085	19415	55046
2086	19425	55036
2087	19434	55028
2088	19444	55020
2089	19454	55012
2090	19464	55003
2091	19473	54996
2092	19484	54989
2093	19494	54984
2094	19504	54976
2095	19514	54966
2096	19523	54956
2097	19532	54946
2098	19541	54937
2099	19550	54927
2100	19560	54920
2101	19570	54911
2102	19579	54903
2103	19589	54896
2104	19600	54890
2105	19610	54884
2106	19620	54874
2107	19631	54871
2108	19641	54864
2109	19652	54859
2110	19662	54852
2111	19672	54843
2112	19681	54833
2113	19689	54822
2114	19698	54811
2115	19708	54803
2116	19717	54794
2117	19726	54783
2118	19735	54774
2119	19745	54765
2120	19755	54757
2121	19764	54747
2122	19772	54736
2123	19782	54727
2124	19791	54717
2125	19800	54707
2126	19809	54697
2127	19818	54688
2128	19828	54679
2129	19837	54669
2130	19846	54660
2131	19855	54649
2132	19864	54640
2133	19874	54632
2134	19884	54623
2135	19894	54616
2136	19904	54608
2137	19913	54600
2138	19922	54590
2139	19931	54580
2140	19942	54573
2141	19951	54564
2142	19961	54557
2143	19971	54550
2144	19980	54540
2145	19990	54531
2146	19999	54520
2147	20008	54509
2148	20017	54500
2149	20025	54489
2150	20035	54479
2151	20043	54468
2152	20052	54458
2153	20061	54448
2154	20070	54437
2155	20079	54426
2156	20089	54419
2157	20098	54408
2158	20107	54399
2159	20117	54390
2160	20165	54487
2161	20175	54480
2162	20185	54471
2163	20194	54461
2164	20204	54453
2165	20214	54446
2166	20223	54437
2167	20234	54430
2168	20243	54421
2169	20252	54411
2170	20262	54404
2171	20272	54397
2172	20282	54388
2173	20292	54380
2174	20302	54372
2175	20311	54364
2176	20321	54354
2177	20330	54346
2178	20340	54338
2179	20349	54328
2180	20359	54320
2181	20370	54314
2182	20380	54307
2183	20390	54300
2184	20400	54291
2185	20410	54285
2186	20421	54280
2187	20431	54272
2188	20440	54263
2189	20450	54255
2190	20461	54248
2191	20470	54238
2192	20480	54231
2193	20490	54222
2194	20499	54213
2195	20509	54205
2196	20518	54195
2197	20527	54186
2198	20536	54176
2199	20546	54167
2200	20555	54158
2201	20564	54148
2202	20574	54140
2203	20585	54134
2204	20594	54125
2205	20604	54117
2206	20614	54108
2207	20623	54099
2208	20633	54092
2209	20642	54082
2210	20652	54073
2211	20660	54062
2212	20669	54050
2213	20678	54039
2214	20686	54028
2215	20695	54017
2216	20703	54005
2217	20712	53994
2218	20721	53984
2219	20731	53977
2220	20740	53966
2221	20749	53955
2222	20758	53945
2223	20767	53936
2224	20777	53927
2225	20786	53918
2226	20795	53907
2227	20803	53896
2228	20812	53885
2229	20821	53875
2230	20830	53865
2231	20839	53853
2232	20847	53841
2233	20856	53830
2234	20865	53820
2235	20874	53810
2236	20883	53800
2237	20892	53789
2238	20900	53777
2239	20908	53763
2240	20916	53752
2241	20924	53739
2242	20932	53727
2243	20940	53714
2244	20948	53700
2245	20956	53688
2246	20964	53676
2247	20972	53663
2248	20981	53651
2249	20989	53639
2250	20997	53627
2251	21005	53614
2252	21013	53601
2253	21021	53588
2254	21029	53575
2255	21037	53563
2256	21045	53551
2257	21053	53538
2258	21062	53527
2259	21071	53518
2260	21082	53511
2261	21091	53501
2262	21099	53490
2263	21108	53479
2264	21117	53468
2265	21125	53457
2266	21133	53445
2267	21141	53432
2268	21150	53420
2269	21158	53409
2270	21167	53399
2271	21175	53387
2272	21185	53377
2273	21194	53368
2274	21203	53358
2275	21212	53349
2276	21222	53339
2277	21230	53328
2278	21240	53319
2279	21250	53311
2280	21259	53302
2281	21268	53292
2282	21277	53283
2283	21286	53272
2284	21296	53264
2285	21306	53255
2286	21315	53245
2287	21324	53236
2288	21333	53226
2289	21342	53215
2290	21352	53207
2291	21361	53197
2292	21369	53186
2293	21378	53176
2294	21388	53167
2295	21397	53158
2296	21407	53150
2297	21417	53142
2298	21428	53136
2299	21438	53129
2300	21447	53120
2301	21457	53113
2302	21469	53109
2303	21479	53101
2304	21488	53092
2305	21499	53086
2306	21508	53077
2307	21519	53072
2308	21529	53064
2309	21538	53054
2310	21547	53044
2311	21557	53035
2312	21566	53026
2313	21575	53015
2314	21584	53004
2315	21593	52995
2316	21602	52986
2317	21619	52995
2318	21630	52990
2319	21642	52986
2320	21655	52986
2321	21666	52981
2322	21677	52974
2323	21687	52968
2324	21698	52963
2325	21708	52956
2326	21719	52949
2327	21729	52942
2328	21738	52932
2329	21748	52924
2330	21759	52919
2331	21768	52908
2332	21777	52897
2333	21786	52887
2334	21795	52878
2335	21804	52869
2336	21813	52858
2337	21822	52847
2338	21831	52837
2339	21839	52826
2340	21849	52818
2341	21859	52810
2342	21869	52801
2343	21878	52793
2344	21888	52785
2345	21897	52775
2346	21906	52765
2347	21915	52755
2348	21926	52747
2349	21935	52738
2350	21945	52731
2351	21954	52720
2352	21963	52711
2353	21974	52706
2354	21984	52697
2355	21994	52689
2356	22003	52678
2357	22012	52669
2358	22022	52661
2359	22030	52649
2360	22040	52640
2361	22048	52630
2362	22058	52620
2363	22067	52611
2364	22076	52600
2365	22086	52593
2366	22095	52583
2367	22104	52572
2368	22113	52562
2369	22123	52555
2370	22133	52547
2371	22142	52537
2372	22154	52533
2373	22166	52531
2374	22175	52521
2375	22185	52513
2376	22195	52505
2377	22204	52495
2378	22213	52484
2379	22222	52474
2380	22231	52465
2381	22240	52454
2382	22249	52444
2383	22258	52434
2384	22268	52425
2385	22277	52416
2386	22286	52406
2387	22298	52403
2388	22307	52393
2389	22316	52383
2390	22325	52373
2391	22333	52361
2392	22342	52349
2393	22350	52338
2394	22358	52326
2395	22367	52314
2396	22375	52302
2397	22383	52291
2398	22392	52279
2399	22402	52271
2400	22411	52261
2401	22419	52250
2402	22428	52239
2403	22437	52229
2404	22446	52220
2405	22456	52211
2406	22467	52206
2407	22477	52198
2408	22485	52187
2409	22495	52179
2410	22505	52169
2411	22513	52157
2412	22521	52145
2413	22530	52134
2414	22538	52122
2415	22546	52111
2416	22555	52099
2417	22563	52087
2418	22571	52075
2419	22579	52063
2420	22587	52051
2421	22595	52039
2422	22603	52026
2423	22612	52015
2424	22620	52003
2425	22628	51991
2426	22637	51980
2427	22646	51970
2428	22654	51958
2429	22662	51946
2430	22670	51934
2431	22679	51923
2432	22687	51911
2433	22695	51899
2434	22704	51888
2435	22712	51877
2436	22720	51864
2437	22728	51852
2438	22736	51839
2439	22744	51828
2440	22753	51817
2441	22761	51805
2442	22769	51793
2443	22778	51783
2444	22787	51772
2445	22795	51760
2446	22803	51748
2447	22811	51736
2448	22819	51724
2449	22827	51712
2450	22836	51701
2451	22845	51690
2452	22854	51681
2453	22863	51670
2454	22871	51658
2455	22879	51646
2456	22887	51635
2457	22895	51622
2458	22904	51612
2459	22912	51600
2460	22921	51589
2461	22929	51577
2462	22940	51571
2463	22949	51561
2464	22958	51552
2465	22968	51543
2466	22977	51533
2467	22987	51526
2468	22997	51518
2469	23007	51510
2470	23016	51500
2471	23026	51493
2472	23037	51486
2473	23047	51478
2474	23057	51472
2475	23067	51464
2476	23076	51454
2477	23086	51446
2478	23095	51436
2479	23104	51427
2480	23115	51420
2481	23124	51411
2482	23134	51402
2483	23181	51477
2484	23194	51475
2485	23207	51474
2486	23217	51467
2487	23227	51458
2488	23237	51451
2489	23248	51444
2490	23258	51438
2491	23268	51429
2492	23278	51420
2493	23287	51411
2494	23296	51401
2495	23306	51392
2496	23315	51384
2497	23325	51376
2498	23335	51367
2499	23344	51358
2500	23353	51348
2501	23362	51338
2502	23371	51328
2503	23381	51320
2504	23393	51315
2505	23402	51305
2506	23411	51295
2507	23419	51284
2508	23429	51276
2509	23438	51265
2510	23446	51253
2511	23454	51241
2512	23462	51229
2513	23470	51217
2514	23479	51206
2515	23487	51195
2516	23496	51184
2517	23505	51173
2518	23513	51162
2519	23522	51151
2520	23530	51140
2521	23539	51128
2522	23547	51117
2523	23555	51105
2524	23563	51093
2525	23572	51082
2526	23580	51071
2527	23588	51058
2528	23597	51047
2529	23605	51035
2530	23614	51025
2531	23622	51013
2532	23630	51002
2533	23638	50990
2534	23647	50979
2535	23655	50968
2536	23664	50957
2537	23673	50946
2538	23680	50934
2539	23690	50924
2540	23700	50916
2541	23709	50907
2542	23718	50897
2543	23727	50886
2544	23736	50877
2545	23745	50867
2546	23754	50857
2547	23764	50850
2548	23773	50840
2549	23782	50829
2550	23791	50819
2551	23801	50810
2552	23810	50801
2553	23819	50790
2554	23827	50780
2555	23836	50769
2556	23845	50759
2557	23854	50748
2558	23862	50737
2559	23870	50725
2560	23882	50721
2561	23892	50713
2562	23902	50704
2563	23911	50694
2564	23920	50684
2565	23929	50675
2566	23939	50667
2567	23948	50657
2568	23958	50650
2569	23968	50641
2570	23977	50631
2571	23986	50621
2572	23995	50611
2573	24004	50601
2574	24013	50590
2575	24022	50581
2576	24032	50573
2577	24042	50565
2578	24052	50558
2579	24061	50548
2580	24071	50540
2581	24081	50531
2582	24090	50522
2583	24100	50514
2584	24110	50507
2585	24121	50500
2586	24131	50492
2587	24141	50484
2588	24152	50477
2589	24162	50470
2590	24172	50461
2591	24181	50452
2592	24190	50443
2593	24200	50435
2594	24210	50426
2595	24220	50419
2596	24230	50410
2597	24240	50402
2598	24249	50392
2599	24258	50382
2600	24267	50372
2601	24276	50362
2602	24285	50353
2603	24295	50345
2604	24305	50338
2605	24315	50329
2606	24324	50319
2607	24333	50310
2608	24344	50302
2609	24352	50292
2610	24361	50281
2611	24370	50270
2612	24379	50260
2613	24387	50249
2614	24396	50238
2615	24405	50228
2616	24414	50219
2617	24424	50210
2618	24433	50201
2619	24442	50191
2620	24452	50182
2621	24460	50171
2622	24472	50167
2623	24481	50156
2624	24490	50146
2625	24499	50136
2626	24507	50125
2627	24515	50113
2628	24523	50101
2629	24532	50090
2630	24540	50078
2631	24548	50067
2632	24557	50056
2633	24565	50044
2634	24574	50034
2635	24582	50022
2636	24590	50010
2637	24599	50000
2638	24608	49991
2639	24617	49980
2640	24627	49973
2641	24636	49963
2642	24645	49953
2643	24654	49943
2644	24663	49932
2645	24672	49922
2646	24681	49912
2647	24690	49903
2648	24699	49892
2649	24707	49882
2650	24716	49872
2651	24725	49860
2652	24734	49850
2653	24742	49839
2654	24751	49828
2655	24760	49820
2656	24770	49810
2657	24778	49799
2658	24786	49787
2659	24796	49779
2660	24806	49771
2661	24815	49761
2662	24824	49751
2663	24833	49742
2664	24843	49732
2665	24852	49723
2666	24861	49714
2667	24872	49707
2668	24881	49698
2669	24891	49688
2670	24901	49681
2671	24910	49671
2672	24919	49662
2673	24928	49652
2674	24937	49642
2675	24947	49633
2676	24956	49623
2677	24965	49613
2678	24974	49603
2679	24982	49592
2680	24991	49581
2681	25000	49572
2682	25009	49562
2683	25018	49551
2684	25026	49539
2685	25035	49530
2686	25044	49521
2687	25053	49509
2688	25061	49498
2689	25070	49487
2690	25079	49478
2691	25088	49468
2692	25097	49458
2693	25106	49449
2694	25115	49438
2695	25124	49429
2696	25134	49420
2697	25143	49410
2698	25153	49402
2699	25163	49394
2700	25173	49388
2701	25183	49379
2702	25195	49374
2703	25206	49368
2704	25217	49361
2705	25227	49355
2706	25238	49348
2707	25248	49341
2708	25258	49332
2709	25267	49322
2710	25276	49313
2711	25285	49303
2712	25294	49293
2713	25304	49285
2714	25313	49275
2715	25322	49265
2716	25331	49255
2717	25340	49244
2718	25348	49234
2719	25358	49225
2720	25367	49214
2721	25375	49203
2722	25384	49192
2723	25393	49183
2724	25401	49172
2725	25410	49161
2726	25418	49149
2727	25426	49137
2728	25434	49126
2729	25442	49115
