iter	Passed	Remaining
1375	14123	88519
1376	14133	88503
1377	14142	88489
1378	14151	88471
1379	14160	88454
1380	14171	88445
1381	14181	88433
1382	14191	88421
1383	14200	88406
1384	14210	88391
1385	14221	88383
1386	14231	88373
1387	14243	88375
1388	14256	88382
1389	14265	88366
1390	14275	88351
1391	14284	88333
1392	14293	88315
1393	14303	88304
1394	14312	88286
1395	14321	88268
1396	14330	88251
1397	14339	88234
1398	14348	88215
1399	14356	88191
1400	14365	88169
1401	14378	88177
1402	14387	88160
1403	14397	88151
1404	14408	88143
1405	14418	88131
1406	14427	88115
1407	14438	88106
1408	14448	88093
1409	14457	88075
1410	14466	88058
1411	14475	88042
1412	14484	88025
1413	14494	88014
1414	14504	88002
1415	14516	87999
1416	14525	87982
1417	14534	87965
1418	14543	87949
1419	14552	87929
1420	14561	87913
1421	14571	87903
1422	14581	87888
1423	14590	87870
1424	14599	87852
1425	14609	87839
1426	14618	87821
1427	14628	87810
1428	14637	87792
1429	14646	87776
1430	14655	87760
1431	14664	87738
1432	14673	87721
1433	14682	87703
1434	14698	87728
1435	14707	87714
1436	14716	87694
1437	14724	87674
1438	14733	87654
1439	14743	87639
1440	14752	87622
1441	14762	87610
1442	14774	87615
1443	14783	87595
1444	14792	87577
1445	14803	87571
1446	14812	87554
1447	14825	87559
1448	14842	87590
1449	14857	87610
1450	14870	87611
1451	14878	87591
1452	14887	87575
1453	14898	87566
1454	14908	87555
1455	14917	87540
1456	14927	87527
1457	14936	87511
1458	14945	87493
1459	14955	87480
1460	14965	87468
1461	14974	87451
1462	14983	87432
1463	14992	87418
1464	15002	87402
1465	15014	87403
1466	15028	87414
1467	15037	87400
1468	15046	87379
1469	15056	87370
1470	15067	87362
1471	15077	87349
1472	15086	87333
1473	15095	87314
1474	15104	87297
1475	15115	87292
1476	15132	87322
1477	15148	87342
1478	15157	87325
1479	15167	87315
1480	15177	87303
1481	15187	87290
1482	15196	87277
1483	15206	87260
1484	15215	87245
1485	15227	87243
1486	15237	87234
1487	15249	87231
1488	15260	87227
1489	15272	87229
1490	15290	87263
1491	15303	87267
1492	15312	87248
1493	15324	87250
1494	15335	87245
1495	15344	87224
1496	15352	87201
1497	15361	87183
1498	15369	87163
1499	15378	87142
1500	15386	87124
1501	15395	87107
1502	15404	87085
1503	15415	87079
1504	15428	87089
1505	15440	87086
1506	15448	87064
1507	15458	87049
1508	15466	87031
1509	15476	87014
1510	15484	86996
1511	15493	86978
1512	15503	86963
1513	15512	86949
1514	15522	86936
1515	15532	86927
1516	15542	86911
1517	15551	86896
1518	15561	86883
1519	15571	86870
1520	15585	86883
1521	15633	87082
1522	15644	87078
1523	15653	87061
1524	15663	87046
1525	15672	87030
1526	15681	87013
1527	15691	86998
1528	15700	86984
1529	15710	86970
1530	15719	86954
1531	15728	86937
1532	15737	86920
1533	15746	86901
1534	15755	86884
1535	15764	86869
1536	15778	86879
1537	15788	86866
1538	15797	86852
1539	15806	86834
1540	15815	86816
1541	15824	86797
1542	15833	86780
1543	15841	86757
1544	15849	86737
1545	15859	86724
1546	15868	86708
1547	15878	86693
1548	15886	86673
1549	15895	86657
1550	15905	86645
1551	15916	86636
1552	15926	86628
1553	15937	86622
1554	15947	86608
1555	15957	86596
1556	15975	86629
1557	15986	86624
1558	15996	86610
1559	16005	86593
1560	16014	86577
1561	16023	86558
1562	16040	86587
1563	16054	86595
1564	16063	86578
1565	16078	86596
1566	16093	86611
1567	16105	86607
1568	16114	86590
1569	16122	86568
1570	16131	86553
